"","New_cases","Cumulative_cases","New_deaths","Cumulative_deaths","Date_reported_X5.14.2020.12.00.00.AM","Date_reported_missing","Country_code_CN","Country_code_missing","Country_China","Country_missing","WHO_region_AFRO","WHO_region_AMRO","WHO_region_EMRO","WHO_region_SEARO","WHO_region_WPRO","WHO_region_other","WHO_region_missing"
"15738",17,164,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
"15739",20,184,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
"15740",2,186,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
"15741",5,191,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
"15742",0,191,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
"15743",0,191,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
"15744",16,207,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0
"15745",0,207,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0
"15746",10,217,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0
"15747",4,221,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0
"15748",12,233,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0
"15749",12,245,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0
"15750",0,245,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0
"15751",39,284,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0
"15752",0,284,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0
"15753",27,311,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0
"15754",15,326,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0
"15755",13,339,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0
"15756",15,354,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0
"15757",0,354,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0
"15758",47,401,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0
"15759",32,433,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0
"15760",27,460,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0
"15761",0,460,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0
"15762",79,539,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0
"15763",0,539,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0
"15764",57,596,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0
"15765",54,650,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0
"15766",36,686,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0
"15767",53,739,3,9,0,0,0,0,0,0,1,0,0,0,0,0,0
"15768",0,739,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0
"15769",115,854,1,10,0,0,0,0,0,0,1,0,0,0,0,0,0
"15770",36,890,1,11,0,0,0,0,0,0,1,0,0,0,0,0,0
"15771",0,890,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0
"15772",133,1023,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0
"15773",38,1061,1,12,0,0,0,0,0,0,1,0,0,0,0,0,0
"15774",34,1095,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0
"15775",48,1143,2,14,1,0,0,0,0,0,1,0,0,0,0,0,0
"15776",67,1210,2,16,0,0,0,0,0,0,1,0,0,0,0,0,0
"15777",48,1258,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0
"15778",0,1258,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0
"15779",84,1342,2,18,0,0,0,0,0,0,1,0,0,0,0,0,0
"15780",28,1370,0,18,0,0,0,0,0,0,1,0,0,0,0,0,0
"15781",49,1419,1,19,0,0,0,0,0,0,1,0,0,0,0,0,0
"15782",56,1475,0,19,0,0,0,0,0,0,1,0,0,0,0,0,0
"15783",19,1494,0,19,0,0,0,0,0,0,1,0,0,0,0,0,0
"15784",27,1521,0,19,0,0,0,0,0,0,1,0,0,0,0,0,0
"15785",0,1521,0,19,0,0,0,0,0,0,1,0,0,0,0,0,0
"15786",66,1587,1,20,0,0,0,0,0,0,1,0,0,0,0,0,0
"15787",22,1609,0,20,0,0,0,0,0,0,1,0,0,0,0,0,0
"15788",25,1634,0,20,0,0,0,0,0,0,1,0,0,0,0,0,0
"15789",11,1645,0,20,0,0,0,0,0,0,1,0,0,0,0,0,0
"15790",25,1670,1,21,0,0,0,0,0,0,1,0,0,0,0,0,0
"15791",29,1699,0,21,0,0,0,0,0,0,1,0,0,0,0,0,0
"15792",44,1743,0,21,0,0,0,0,0,0,1,0,0,0,0,0,0
"15793",128,1871,2,23,0,0,0,0,0,0,1,0,0,0,0,0,0
"15794",63,1934,1,24,0,0,0,0,0,0,1,0,0,0,0,0,0
"15795",52,1986,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0
"15796",7,1993,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0
"15797",65,2058,1,25,0,0,0,0,0,0,1,0,0,0,0,0,0
"15798",21,2079,0,25,0,0,0,0,0,0,1,0,0,0,0,0,0
"15799",0,2079,0,25,0,0,0,0,0,0,1,0,0,0,0,0,0
"15800",0,2079,0,25,0,0,0,0,0,0,1,0,0,0,0,0,0
"15801",72,2151,1,26,0,0,0,0,0,0,1,0,0,0,0,0,0
"15802",24,2175,2,28,0,0,0,0,0,0,1,0,0,0,0,0,0
"15803",31,2206,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0
"15804",34,2240,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0
"15805",28,2268,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0
"15806",14,2282,1,29,0,0,0,0,0,0,1,0,0,0,0,0,0
"15807",0,2282,0,29,0,0,0,0,0,0,1,0,0,0,0,0,0
"15808",28,2310,-1,28,0,0,0,0,0,0,1,0,0,0,0,0,0
"15809",23,2333,1,29,0,0,0,0,0,0,1,0,0,0,0,0,0
"15810",12,2345,0,29,0,0,0,0,0,0,1,0,0,0,0,0,0
"15811",38,2383,0,29,0,0,0,0,0,0,1,0,0,0,0,0,0
"15812",11,2394,0,29,0,0,0,0,0,0,1,0,0,0,0,0,0
"15813",10,2404,2,31,0,0,0,0,0,0,1,0,0,0,0,0,0
"15814",0,2404,0,31,0,0,0,0,0,0,1,0,0,0,0,0,0
"15815",30,2434,1,32,0,0,0,0,0,0,1,0,0,0,0,0,0
"15816",18,2452,0,32,0,0,0,0,0,0,1,0,0,0,0,0,0
"15817",15,2467,2,34,0,0,0,0,0,0,1,0,0,0,0,0,0
"15818",41,2508,0,34,0,0,0,0,0,0,1,0,0,0,0,0,0
"15819",18,2526,0,34,0,0,0,0,0,0,1,0,0,0,0,0,0
"15820",14,2540,1,35,0,0,0,0,0,0,1,0,0,0,0,0,0
"15821",0,2540,0,35,0,0,0,0,0,0,1,0,0,0,0,0,0
"15822",63,2603,0,35,0,0,0,0,0,0,1,0,0,0,0,0,0
"15823",0,2603,0,35,0,0,0,0,0,0,1,0,0,0,0,0,0
"15824",40,2643,0,35,0,0,0,0,0,0,1,0,0,0,0,0,0
"15825",0,2643,0,35,0,0,0,0,0,0,1,0,0,0,0,0,0
"15826",18,2661,1,36,0,0,0,0,0,0,1,0,0,0,0,0,0
"15827",7,2668,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0
"15828",0,2668,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0
"15829",11,2679,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0
"15830",2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"15831",0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"15832",0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"15833",3,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"15834",0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"15835",0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"15836",0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"15837",0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"15838",0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"15839",2,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"15840",0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"15841",0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"15842",0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"15843",4,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"15844",1,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"15845",14,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"15846",15,41,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"15847",12,53,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"15848",29,82,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"15849",11,93,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"15850",25,118,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"15851",46,164,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"15852",0,164,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"15853",0,164,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"15854",87,251,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0
"15855",119,370,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0
"15856",0,370,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0
"15857",108,478,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0
"15858",0,478,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0
"15859",111,589,3,8,0,0,0,0,0,0,0,1,0,0,0,0,0
"15860",128,717,4,12,0,0,0,0,0,0,0,1,0,0,0,0,0
"15861",131,848,4,16,0,0,0,0,0,0,0,1,0,0,0,0,0
"15862",145,993,4,20,0,0,0,0,0,0,0,1,0,0,0,0,0
"15863",101,1094,8,28,0,0,0,0,0,0,0,1,0,0,0,0,0
"15864",121,1215,1,29,0,0,0,0,0,0,0,1,0,0,0,0,0
"15865",163,1378,8,37,0,0,0,0,0,0,0,1,0,0,0,0,0
"15866",132,1510,13,50,0,0,0,0,0,0,0,1,0,0,0,0,0
"15867",178,1688,10,60,0,0,0,0,0,0,0,1,0,0,0,0,0
"15868",202,1890,19,79,0,0,0,0,0,0,0,1,0,0,0,0,0
"15869",253,2143,15,94,0,0,0,0,0,0,0,1,0,0,0,0,0
"15870",296,2439,31,125,0,0,0,0,0,0,0,1,0,0,0,0,0
"15871",346,2785,16,141,0,0,0,0,0,0,0,1,0,0,0,0,0
"15872",396,3181,33,174,0,0,0,0,0,0,0,1,0,0,0,0,0
"15873",260,3441,20,194,0,0,0,0,0,0,0,1,0,0,0,0,0
"15874",403,3844,39,233,0,0,0,0,0,0,0,1,0,0,0,0,0
"15875",375,4219,40,273,0,0,0,0,0,0,0,1,0,0,0,0,0
"15876",442,4661,23,296,0,0,0,0,0,0,0,1,0,0,0,0,0
"15877",353,5014,36,332,0,0,0,0,0,0,0,1,0,0,0,0,0
"15878",385,5399,74,406,0,0,0,0,0,0,0,1,0,0,0,0,0
"15879",448,5847,43,449,0,0,0,0,0,0,0,1,0,0,0,0,0
"15880",450,6297,37,486,0,0,0,0,0,0,0,1,0,0,0,0,0
"15881",578,6875,60,546,0,0,0,0,0,0,0,1,0,0,0,0,0
"15882",622,7497,104,650,0,0,0,0,0,0,0,1,0,0,0,0,0
"15883",764,8261,36,686,0,0,0,0,0,0,0,1,0,0,0,0,0
"15884",511,8772,26,712,0,0,0,0,0,0,0,1,0,0,0,0,0
"15885",729,9501,145,857,0,0,0,0,0,0,0,1,0,0,0,0,0
"15886",1043,10544,113,970,0,0,0,0,0,0,0,1,0,0,0,0,0
"15887",1089,11633,99,1069,0,0,0,0,0,0,0,1,0,0,0,0,0
"15888",1239,12872,152,1221,0,0,0,0,0,0,0,1,0,0,0,0,0
"15889",970,13842,84,1305,0,0,0,0,0,0,0,1,0,0,0,0,0
"15890",835,14677,46,1351,0,0,0,0,0,0,0,1,0,0,0,0,0
"15891",852,15529,83,1434,0,0,0,0,0,0,0,1,0,0,0,0,0
"15892",1223,16752,135,1569,0,0,0,0,0,0,0,1,0,0,0,0,0
"15893",1047,17799,163,1732,0,0,0,0,0,0,0,1,0,0,0,0,0
"15894",1425,19224,127,1859,0,0,0,0,0,0,0,1,0,0,0,0,0
"15895",1515,20739,113,1972,0,0,0,0,0,0,0,1,0,0,0,0,0
"15896",1349,22088,89,2061,0,0,0,0,0,0,0,1,0,0,0,0,0
"15897",1383,23471,93,2154,0,0,0,0,0,0,0,1,0,0,0,0,0
"15898",1434,24905,117,2271,0,0,0,0,0,0,0,1,0,0,0,0,0
"15899",1120,26025,236,2507,0,0,0,0,0,0,0,1,0,0,0,0,0
"15900",1609,27634,197,2704,0,0,0,0,0,0,0,1,0,0,0,0,0
"15901",1982,29616,257,2961,0,0,0,0,0,0,0,1,0,0,0,0,0
"15902",1906,31522,199,3160,0,0,0,0,0,0,0,1,0,0,0,0,0
"15903",1938,33460,193,3353,0,0,0,0,0,0,0,1,0,0,0,0,0
"15904",1562,35022,112,3465,0,0,0,0,0,0,0,1,0,0,0,0,0
"15905",1305,36327,108,3573,0,0,0,0,0,0,0,1,0,0,0,0,0
"15906",1997,38324,353,3926,1,0,0,0,0,0,0,1,0,0,0,0,0
"15907",1862,40186,294,4220,0,0,0,0,0,0,0,1,0,0,0,0,0
"15908",2409,42595,257,4477,0,0,0,0,0,0,0,1,0,0,0,0,0
"15909",2437,45032,290,4767,0,0,0,0,0,0,0,1,0,0,0,0,0
"15910",2112,47144,278,5045,0,0,0,0,0,0,0,1,0,0,0,0,0
"15911",2075,49219,132,5177,0,0,0,0,0,0,0,1,0,0,0,0,0
"15912",2414,51633,155,5332,0,0,0,0,0,0,0,1,0,0,0,0,0
"15913",2713,54346,334,5666,0,0,0,0,0,0,0,1,0,0,0,0,0
"15914",2248,56594,424,6090,0,0,0,0,0,0,0,1,0,0,0,0,0
"15915",2973,59567,420,6510,0,0,0,0,0,0,0,1,0,0,0,0,0
"15916",2960,62527,479,6989,0,0,0,0,0,0,0,1,0,0,0,0,0
"15917",3329,65856,190,7179,0,0,0,0,0,0,0,1,0,0,0,0,0
"15918",2764,68620,215,7394,0,0,0,0,0,0,0,1,0,0,0,0,0
"15919",2485,71105,239,7633,0,0,0,0,0,0,0,1,0,0,0,0,0
"15920",3455,74560,501,8134,0,0,0,0,0,0,0,1,0,0,0,0,0
"15921",3463,78023,463,8597,0,0,0,0,0,0,0,1,0,0,0,0,0
"15922",3377,81400,447,9044,0,0,0,0,0,0,0,1,0,0,0,0,0
"15923",3227,84627,371,9415,0,0,0,0,0,0,0,1,0,0,0,0,0
"15924",2885,87512,364,9779,0,0,0,0,0,0,0,1,0,0,0,0,0
"15925",3152,90664,151,9930,0,0,0,0,0,0,0,1,0,0,0,0,0
"15926",2771,93435,237,10167,0,0,0,0,0,0,0,1,0,0,0,0,0
"15927",3891,97326,470,10637,0,0,0,0,0,0,0,1,0,0,0,0,0
"15928",3912,101238,1091,11728,0,0,0,0,0,0,0,1,0,0,0,0,0
"15929",4442,105680,817,12545,0,0,0,0,0,0,0,1,0,0,0,0,0
"15930",4346,110026,625,13170,0,0,0,0,0,0,0,1,0,0,0,0,0
"15931",3593,113619,341,13511,0,0,0,0,0,0,0,1,0,0,0,0,0
"15932",3484,117103,188,13699,0,0,0,0,0,0,0,1,0,0,0,0,0
"15933",2999,120102,354,14053,0,0,0,0,0,0,0,1,0,0,0,0,0
"15934",4199,124301,596,14649,0,0,0,0,0,0,0,1,0,0,0,0,0
"15935",4883,129184,708,15357,0,0,0,0,0,0,0,1,0,0,0,0,0
"15936",4790,133974,587,15944,0,0,0,0,0,0,0,1,0,0,0,0,0
"15937",5222,139196,504,16448,0,0,0,0,0,0,0,1,0,0,0,0,0
"15938",3494,142690,424,16872,0,0,0,0,0,0,0,1,0,0,0,0,0
"15939",4147,146837,269,17141,0,0,0,0,0,0,0,1,0,0,0,0,0
"15940",3427,150264,439,17580,0,0,0,0,0,0,0,1,0,0,0,0,0
"15941",4599,154863,730,18310,0,0,0,0,0,0,0,1,0,0,0,0,0
"15942",4930,159793,770,19080,0,0,0,0,0,0,0,1,0,0,0,0,0
"15943",5662,165455,667,19747,0,0,0,0,0,0,0,1,0,0,0,0,0
"15944",5030,170485,647,20394,0,0,0,0,0,0,0,1,0,0,0,0,0
"15945",4717,175202,387,20781,0,0,0,0,0,0,0,1,0,0,0,0,0
"15946",5343,180545,1044,21825,0,0,0,0,0,0,0,1,0,0,0,0,0
"15947",4577,185122,759,22584,0,0,0,0,0,0,0,1,0,0,0,0,0
"15948",6288,191410,793,23377,0,0,0,0,0,0,0,1,0,0,0,0,0
"15949",5437,196847,947,24324,0,0,0,0,0,0,0,1,0,0,0,0,0
"15950",6104,202951,736,25060,0,0,0,0,0,0,0,1,0,0,0,0,0
"15951",5441,208392,719,25779,0,0,0,0,0,0,0,1,0,0,0,0,0
"15952",4410,212802,602,26381,0,0,0,0,0,0,0,1,0,0,0,0,0
"15953",4050,216852,267,26648,0,0,0,0,0,0,0,1,0,0,0,0,0
"15954",3805,220657,473,27121,0,0,0,0,0,0,0,1,0,0,0,0,0
"15955",5432,226089,648,27769,0,0,0,0,0,0,0,1,0,0,0,0,0
"15956",5681,231770,741,28510,0,0,0,0,0,0,0,1,0,0,0,0,0
"15957",6741,238511,679,29189,0,0,0,0,0,0,0,1,0,0,0,0,0
"15958",6740,245251,654,29843,0,0,0,0,0,0,0,1,0,0,0,0,0
"15959",6914,252165,523,30366,0,0,0,0,0,0,0,1,0,0,0,0,0
"15960",4683,256848,273,30639,0,0,0,0,0,0,0,1,0,0,0,0,0
"15961",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15962",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15963",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15964",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15965",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15966",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15967",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15968",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15969",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15970",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15971",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15972",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15973",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15974",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15975",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15976",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15977",7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15978",0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15979",0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15980",0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15981",3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15982",6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15983",0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15984",73,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15985",0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15986",0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15987",0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15988",0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15989",0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15990",0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15991",-60,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15992",3,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15993",3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15994",0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15995",0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15996",0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15997",0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15998",0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15999",3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16000",0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16001",14,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16002",0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16003",0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16004",0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16005",0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16006",14,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16007",0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16008",0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16009",0,68,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16010",0,68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16011",0,68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16012",0,68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16013",0,68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16014",0,68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16015",0,68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16016",0,68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16017",0,68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16018",0,68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16019",0,68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16020",0,68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16021",0,68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16022",0,68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16023",0,68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16024",0,68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16025",0,68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16026",27,95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16027",0,95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16028",0,95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16029",0,95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16030",0,95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16031",0,95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16032",0,95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16033",1,96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16034",0,96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16035",0,96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16036",0,96,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"16037",0,96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16038",0,96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16039",0,96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16040",0,96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16041",0,96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16042",0,96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16043",0,96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16044",0,96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16045",0,96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16046",2,98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16047",0,98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16048",0,98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16049",0,98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16050",0,98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16051",0,98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16052",0,98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16053",0,98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16054",0,98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16055",0,98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16056",0,98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16057",0,98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16058",0,98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16059",0,98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16060",1,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16061",0,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16062",0,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16063",0,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16064",0,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16065",0,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16066",0,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16067",0,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16068",0,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16069",0,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16070",0,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16071",0,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16072",0,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16073",0,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16074",0,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16075",0,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16076",0,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16077",0,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16078",0,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16079",0,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16080",0,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16081",0,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16082",0,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16083",0,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16084",0,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16085",0,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16086",0,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16087",0,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16088",0,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16089",0,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16090",0,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16091",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"16092",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"16093",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
